true_labels,predicted_labels,probabilities
3,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174468278885, 0.13912594318389893, 0.07795869559049606, 0.0514160580933094, 0.09837337583303452, 0.11496266722679138, 0.09211882203817368]"
7,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174319267273, 0.13912589848041534, 0.07795866578817368, 0.05141603946685791, 0.09837337583303452, 0.11496267467737198, 0.09211880713701248]"
7,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174319267273, 0.13912589848041534, 0.07795866578817368, 0.05141603946685791, 0.09837337583303452, 0.11496267467737198, 0.09211880713701248]"
7,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174319267273, 0.13912589848041534, 0.07795867323875427, 0.05141603946685791, 0.09837337583303452, 0.11496267467737198, 0.09211880713701248]"
7,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174319267273, 0.13912589848041534, 0.07795867323875427, 0.05141603946685791, 0.09837337583303452, 0.11496267467737198, 0.09211880713701248]"
7,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174319267273, 0.13912589848041534, 0.07795867323875427, 0.05141603946685791, 0.09837337583303452, 0.11496267467737198, 0.09211880713701248]"
7,0,"[0.15434980392456055, 0.13537724316120148, 0.1363174319267273, 0.13912589848041534, 0.07795867323875427, 0.05141603946685791, 0.09837337583303452, 0.11496267467737198, 0.09211880713701248]"
7,0,"[0.15434983372688293, 0.13537727296352386, 0.1363174170255661, 0.13912586867809296, 0.07795865088701248, 0.051416024565696716, 0.0983734056353569, 0.11496271193027496, 0.09211879223585129]"
8,3,"[0.1337999552488327, 0.11595472693443298, 0.13731533288955688, 0.16397486627101898, 0.09467387944459915, 0.0828501507639885, 0.06927082687616348, 0.07707937061786652, 0.125080868601799]"
8,3,"[0.13379836082458496, 0.11595413833856583, 0.13731257617473602, 0.16397632658481598, 0.09467288851737976, 0.08285012096166611, 0.06927164644002914, 0.07708010077476501, 0.1250837743282318]"
5,3,"[0.13379837572574615, 0.11595501005649567, 0.13731098175048828, 0.16397562623023987, 0.09467098861932755, 0.08285024762153625, 0.0692717656493187, 0.07708040624856949, 0.12508659064769745]"
8,3,"[0.1337989717721939, 0.11595442146062851, 0.13731355965137482, 0.16397574543952942, 0.09467317163944244, 0.0828501358628273, 0.06927135586738586, 0.07707984745502472, 0.1250828206539154]"
8,3,"[0.13380002975463867, 0.11595506221055984, 0.1373148411512375, 0.1639745533466339, 0.09467322379350662, 0.08285018056631088, 0.06927086412906647, 0.07707948237657547, 0.12508179247379303]"
8,3,"[0.13379892706871033, 0.11595475673675537, 0.13731269538402557, 0.16397540271282196, 0.0946723073720932, 0.08285010606050491, 0.0692715048789978, 0.07708010077476501, 0.12508414685726166]"
8,3,"[0.13379855453968048, 0.11595410853624344, 0.1373130828142166, 0.16397622227668762, 0.09467323124408722, 0.08285008370876312, 0.06927156448364258, 0.07708000391721725, 0.1250830888748169]"
8,3,"[0.13379962742328644, 0.11595476418733597, 0.13731451332569122, 0.1639750748872757, 0.09467333555221558, 0.08285020291805267, 0.06927099078893661, 0.07707954198122025, 0.12508195638656616]"
8,3,"[0.13379929959774017, 0.11595463007688522, 0.13731402158737183, 0.16397547721862793, 0.09467317909002304, 0.08285026997327805, 0.06927108764648438, 0.07707960903644562, 0.12508249282836914]"
5,3,"[0.1337980180978775, 0.11595355719327927, 0.13731299340724945, 0.16397719085216522, 0.094673752784729, 0.08285016566514969, 0.06927165389060974, 0.07707995921373367, 0.12508273124694824]"
8,3,"[0.1337997168302536, 0.1159546747803688, 0.13731485605239868, 0.1639750450849533, 0.09467363357543945, 0.08285016566514969, 0.06927093863487244, 0.07707947492599487, 0.125081405043602]"
5,3,"[0.1337989866733551, 0.11595380306243896, 0.13731485605239868, 0.16397632658481598, 0.09467460960149765, 0.08285012096166611, 0.06927117705345154, 0.07707952708005905, 0.12508061528205872]"
8,3,"[0.13379772007465363, 0.11595423519611359, 0.13731089234352112, 0.16397668421268463, 0.09467177838087082, 0.08285017311573029, 0.0692719966173172, 0.07708047330379486, 0.1250859797000885]"
8,3,"[0.13380016386508942, 0.11595530062913895, 0.13731472194194794, 0.16397427022457123, 0.09467286616563797, 0.08285022526979446, 0.06927080452442169, 0.07707948237657547, 0.12508217990398407]"
8,3,"[0.13379856944084167, 0.11595423519611359, 0.13731294870376587, 0.16397614777088165, 0.09467299282550812, 0.0828501507639885, 0.0692715123295784, 0.07707997411489487, 0.12508340179920197]"
8,3,"[0.13379831612110138, 0.11595438420772552, 0.13731202483177185, 0.16397614777088165, 0.0946723073720932, 0.0828501358628273, 0.06927172094583511, 0.07708022743463516, 0.12508465349674225]"
8,3,"[0.13379977643489838, 0.11595502495765686, 0.1373143494129181, 0.16397476196289062, 0.09467297047376633, 0.08285020291805267, 0.06927097588777542, 0.07707958668470383, 0.1250823736190796]"
8,3,"[0.1337997168302536, 0.1159546747803688, 0.13731485605239868, 0.1639750450849533, 0.09467363357543945, 0.08285016566514969, 0.06927093863487244, 0.07707947492599487, 0.125081405043602]"
8,3,"[0.1337997168302536, 0.1159546747803688, 0.13731485605239868, 0.1639750450849533, 0.09467363357543945, 0.08285016566514969, 0.06927093863487244, 0.07707947492599487, 0.125081405043602]"
8,3,"[0.1337997168302536, 0.1159546747803688, 0.13731485605239868, 0.1639750450849533, 0.09467363357543945, 0.08285016566514969, 0.06927093863487244, 0.07707947492599487, 0.125081405043602]"
8,3,"[0.1337999552488327, 0.11595472693443298, 0.13731533288955688, 0.16397486627101898, 0.09467387944459915, 0.0828501507639885, 0.06927082687616348, 0.07707937061786652, 0.125080868601799]"
5,3,"[0.12183044850826263, 0.10009380429983139, 0.14167667925357819, 0.1878587156534195, 0.12076140195131302, 0.08483167737722397, 0.06423401087522507, 0.06984880566596985, 0.10886441916227341]"
4,3,"[0.12168378382921219, 0.09994644671678543, 0.14160044491291046, 0.18809165060520172, 0.12095757573843002, 0.08486196398735046, 0.06422694772481918, 0.0698026716709137, 0.10882844775915146]"
1,3,"[0.12172724306583405, 0.09998738020658493, 0.141624316573143, 0.18802399933338165, 0.12089702486991882, 0.08485321700572968, 0.06423104554414749, 0.06981618702411652, 0.10883962363004684]"
0,3,"[0.12194374948740005, 0.10020125657320023, 0.14174111187458038, 0.18768122792243958, 0.1206066757440567, 0.08481065928936005, 0.06424076855182648, 0.0698818564414978, 0.10889270901679993]"
5,3,"[0.12168805301189423, 0.09995273500680923, 0.14160174131393433, 0.1880839616060257, 0.12095371633768082, 0.08486096560955048, 0.0642256811261177, 0.0698041170835495, 0.10882910341024399]"
2,3,"[0.12180060148239136, 0.10005709528923035, 0.14166751503944397, 0.18790899217128754, 0.12079840898513794, 0.08484070003032684, 0.06423329561948776, 0.0698361024260521, 0.10885730385780334]"
4,3,"[0.12218265235424042, 0.10043441504240036, 0.14187021553516388, 0.18730498850345612, 0.12028340250253677, 0.08476328104734421, 0.06425458192825317, 0.06995472311973572, 0.10895175486803055]"
2,3,"[0.12177546322345734, 0.10003431141376495, 0.14165236055850983, 0.18794724345207214, 0.12083317339420319, 0.08484505861997604, 0.06423158943653107, 0.06982949376106262, 0.10885130614042282]"
8,3,"[0.12166918069124222, 0.09993483871221542, 0.14159078896045685, 0.18811354041099548, 0.12097934633493423, 0.0848642960190773, 0.06422478705644608, 0.0697987750172615, 0.10882443934679031]"
8,3,"[0.12166380882263184, 0.09992430359125137, 0.14159145951271057, 0.1881248503923416, 0.12098304182291031, 0.08486653864383698, 0.06422686576843262, 0.0697956383228302, 0.10882355272769928]"
8,3,"[0.12165449559688568, 0.09991756826639175, 0.14158625900745392, 0.18813860416412354, 0.12099878489971161, 0.08486887067556381, 0.06422331184148788, 0.06979189813137054, 0.10882028192281723]"
2,3,"[0.12190157175064087, 0.10014835000038147, 0.14172591269016266, 0.18775303661823273, 0.12065540254116058, 0.08482155948877335, 0.06424406915903091, 0.06986638158559799, 0.10888377577066422]"
5,3,"[0.12178675085306168, 0.10004419833421707, 0.1416577845811844, 0.1879301220178604, 0.1208156943321228, 0.08484205603599548, 0.06423468142747879, 0.06983402371406555, 0.1088547632098198]"
5,3,"[0.12169690430164337, 0.0999576523900032, 0.14160926640033722, 0.18807198107242584, 0.12093941867351532, 0.0848601832985878, 0.06422752141952515, 0.06980549544095993, 0.10883145779371262]"
2,3,"[0.12207600474357605, 0.10033268481492996, 0.14180894196033478, 0.18747107684612274, 0.12042701989412308, 0.08478248864412308, 0.06425017863512039, 0.06992517411708832, 0.10892636328935623]"
7,3,"[0.12168171256780624, 0.09994379431009293, 0.1415988653898239, 0.18809545040130615, 0.1209590956568718, 0.0848618894815445, 0.06422828137874603, 0.06980263441801071, 0.10882822424173355]"
1,3,"[0.12203288823366165, 0.10029490292072296, 0.14178352057933807, 0.18753841519355774, 0.12048947066068649, 0.08479051291942596, 0.06424450874328613, 0.0699116587638855, 0.10891415178775787]"
4,3,"[0.12170534580945969, 0.09996970742940903, 0.14161066710948944, 0.1880573034286499, 0.12093008309602737, 0.08485716581344604, 0.06422708183526993, 0.06980948150157928, 0.1088332012295723]"
5,3,"[0.1221538782119751, 0.10040729492902756, 0.14185209572315216, 0.1873508244752884, 0.12032127380371094, 0.08476731926202774, 0.06425490975379944, 0.06994760036468506, 0.10894479602575302]"
4,3,"[0.12175236642360687, 0.10001661628484726, 0.14163567125797272, 0.18798209726810455, 0.12086708843708038, 0.08484791964292526, 0.06422913074493408, 0.06982416659593582, 0.10884495079517365]"
5,3,"[0.12183044850826263, 0.10009380429983139, 0.14167667925357819, 0.1878587156534195, 0.12076140195131302, 0.08483167737722397, 0.06423401087522507, 0.06984880566596985, 0.10886441916227341]"
7,3,"[0.1363593190908432, 0.10141579061746597, 0.1539389044046402, 0.18672004342079163, 0.0901871770620346, 0.08203233778476715, 0.08354277163743973, 0.07465052604675293, 0.09115312993526459]"
3,3,"[0.13630788028240204, 0.10151008516550064, 0.1537550985813141, 0.18658994138240814, 0.09021061658859253, 0.08198654651641846, 0.08349866420030594, 0.07475504279136658, 0.09138619154691696]"
2,3,"[0.13695774972438812, 0.10169094800949097, 0.15454238653182983, 0.18630000948905945, 0.08982206881046295, 0.08189912140369415, 0.08351080864667892, 0.0745401456952095, 0.0907367616891861]"
3,3,"[0.13692165911197662, 0.1016463115811348, 0.15454214811325073, 0.18636800348758698, 0.0898531973361969, 0.08191852271556854, 0.0835188701748848, 0.07452091574668884, 0.09071038663387299]"
1,3,"[0.13621462881565094, 0.10145772248506546, 0.1536695957183838, 0.18666768074035645, 0.09026548266410828, 0.0820135846734047, 0.0835079625248909, 0.07476465404033661, 0.09143869578838348]"
8,3,"[0.1360769420862198, 0.10141962021589279, 0.1535070538520813, 0.18672992289066315, 0.09035497903823853, 0.08202777802944183, 0.08350276947021484, 0.07481004297733307, 0.09157087653875351]"
2,3,"[0.1367427259683609, 0.10146678984165192, 0.15446917712688446, 0.18662963807582855, 0.08996645361185074, 0.08200705796480179, 0.08356725424528122, 0.07447543740272522, 0.09067549556493759]"
8,3,"[0.1362745314836502, 0.1015063226222992, 0.15370871126651764, 0.18659710884094238, 0.09023048728704453, 0.08198831230401993, 0.08349546790122986, 0.0747702419757843, 0.09142880886793137]"
1,3,"[0.136785626411438, 0.10159081965684891, 0.1543949991464615, 0.18645165860652924, 0.08993261307477951, 0.08194664865732193, 0.08352552354335785, 0.07455312460660934, 0.09081893414258957]"
6,3,"[0.1368100792169571, 0.10158656537532806, 0.15443237125873566, 0.18645530939102173, 0.08991146832704544, 0.0819525346159935, 0.08353248983621597, 0.07453639060258865, 0.0907827764749527]"
3,3,"[0.1361883133649826, 0.10135980695486069, 0.15374639630317688, 0.1868111491203308, 0.09029877930879593, 0.08205583691596985, 0.08353813737630844, 0.07469779998064041, 0.09130386263132095]"
1,3,"[0.13606001436710358, 0.10138349235057831, 0.15352419018745422, 0.1867828667163849, 0.09037147462368011, 0.08204349130392075, 0.08351309597492218, 0.07478953897953033, 0.09153192490339279]"
5,3,"[0.13631288707256317, 0.1014290377497673, 0.1538550704717636, 0.18670427799224854, 0.09021595865488052, 0.08202428370714188, 0.08353079855442047, 0.07468701153993607, 0.09124072641134262]"
3,3,"[0.13667383790016174, 0.10153508186340332, 0.15428771078586578, 0.1865379810333252, 0.09000163525342941, 0.08197389543056488, 0.08353183418512344, 0.0745687261223793, 0.09088922291994095]"
8,3,"[0.13610637187957764, 0.10139003396034241, 0.1535852700471878, 0.18677110970020294, 0.09034041315317154, 0.08204250037670135, 0.08351742476224899, 0.07476885616779327, 0.09147800505161285]"
5,3,"[0.13642559945583344, 0.10142224282026291, 0.15403807163238525, 0.18671034276485443, 0.0901566818356514, 0.08202597498893738, 0.08354432135820389, 0.0746164470911026, 0.0910603255033493]"
0,3,"[0.13651131093502045, 0.10150586068630219, 0.1540682166814804, 0.18658430874347687, 0.09009072184562683, 0.08198989182710648, 0.08352779597043991, 0.0746392086148262, 0.09108272939920425]"
3,3,"[0.1367892175912857, 0.10156126320362091, 0.15443462133407593, 0.18649569153785706, 0.08993400633335114, 0.08196180313825607, 0.08353440463542938, 0.0745241641998291, 0.09076488763093948]"
3,3,"[0.13632012903690338, 0.10145337879657745, 0.15383708477020264, 0.18666860461235046, 0.0902072936296463, 0.08201379328966141, 0.08352337032556534, 0.07470319420099258, 0.09127314388751984]"
2,3,"[0.1364315152168274, 0.10149259120225906, 0.15396253764629364, 0.1866074949502945, 0.0901394933462143, 0.08199529349803925, 0.08352234959602356, 0.07467283308506012, 0.0911758616566658]"
7,3,"[0.1363593190908432, 0.10141579061746597, 0.1539389044046402, 0.18672004342079163, 0.0901871770620346, 0.08203233778476715, 0.08354277163743973, 0.07465052604675293, 0.09115312993526459]"
2,2,"[0.16879065334796906, 0.1120399534702301, 0.18183444440364838, 0.1660183072090149, 0.0666516050696373, 0.08534149080514908, 0.08147385716438293, 0.06313950568437576, 0.07471016049385071]"
6,2,"[0.1687909960746765, 0.11204025894403458, 0.1818346083164215, 0.16601793467998505, 0.06665147840976715, 0.08534128963947296, 0.08147376775741577, 0.06313955783843994, 0.07471013069152832]"
6,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346083164215, 0.1660180389881134, 0.06665150076150894, 0.08534134179353714, 0.08147379010915756, 0.06313952803611755, 0.07471010833978653]"
2,2,"[0.16879092156887054, 0.11204016208648682, 0.1818346083164215, 0.1660180240869522, 0.06665150076150894, 0.08534134179353714, 0.08147378265857697, 0.06313952058553696, 0.07471009343862534]"
8,2,"[0.1687909960746765, 0.11204025894403458, 0.1818346083164215, 0.16601793467998505, 0.06665147840976715, 0.08534128963947296, 0.08147376775741577, 0.06313955783843994, 0.07471013069152832]"
2,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346083164215, 0.1660180240869522, 0.06665150076150894, 0.08534134179353714, 0.08147378265857697, 0.06313952803611755, 0.07471009343862534]"
2,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346083164215, 0.1660180389881134, 0.06665151566267014, 0.08534134924411774, 0.08147379010915756, 0.06313952803611755, 0.07471010833978653]"
2,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346083164215, 0.1660180389881134, 0.06665150076150894, 0.08534134179353714, 0.08147379010915756, 0.06313952803611755, 0.07471010833978653]"
2,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346083164215, 0.1660180240869522, 0.06665150076150894, 0.08534134179353714, 0.08147379010915756, 0.06313952803611755, 0.07471009343862534]"
2,2,"[0.16879093647003174, 0.11204016953706741, 0.1818346083164215, 0.1660180389881134, 0.06665150076150894, 0.08534134924411774, 0.08147379010915756, 0.06313952803611755, 0.07471010833978653]"
2,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346083164215, 0.1660180389881134, 0.06665151566267014, 0.08534134924411774, 0.08147379010915756, 0.06313952803611755, 0.07471010833978653]"
6,2,"[0.16879092156887054, 0.11204016953706741, 0.1818346232175827, 0.1660180389881134, 0.06665150076150894, 0.08534134179353714, 0.08147379010915756, 0.06313952058553696, 0.07471008598804474]"
8,2,"[0.16879089176654816, 0.11204015463590622, 0.18183457851409912, 0.1660180389881134, 0.06665151566267014, 0.08534134924411774, 0.08147379755973816, 0.06313953548669815, 0.07471010833978653]"
6,2,"[0.16879092156887054, 0.11204016208648682, 0.1818346083164215, 0.1660180240869522, 0.06665150076150894, 0.08534134179353714, 0.08147378265857697, 0.06313952058553696, 0.07471009343862534]"
2,2,"[0.16879093647003174, 0.11204016953706741, 0.1818346083164215, 0.1660180240869522, 0.06665150076150894, 0.08534134179353714, 0.08147378265857697, 0.06313952803611755, 0.07471009343862534]"
2,2,"[0.16879090666770935, 0.11204016208648682, 0.18183459341526031, 0.1660180389881134, 0.06665150821208954, 0.08534134924411774, 0.08147379010915756, 0.06313952058553696, 0.07471010088920593]"
2,2,"[0.16879090666770935, 0.11204016208648682, 0.18183459341526031, 0.1660180389881134, 0.06665150821208954, 0.08534134924411774, 0.08147379010915756, 0.06313952058553696, 0.07471010088920593]"
