true_labels,predicted_labels,probabilities
0,3,"[0.11400163918733597, 0.10106122493743896, 0.1250995695590973, 0.17190787196159363, 0.11959192156791687, 0.08985163271427155, 0.0849841982126236, 0.0927998349070549, 0.10070206224918365]"
5,3,"[0.14422336220741272, 0.10478474199771881, 0.17328044772148132, 0.20748624205589294, 0.07186570018529892, 0.09671268612146378, 0.05423145368695259, 0.0748443454504013, 0.07257106900215149]"
7,3,"[0.12100555002689362, 0.09977219253778458, 0.12890461087226868, 0.19351524114608765, 0.11606493592262268, 0.10240071266889572, 0.07645319402217865, 0.08058077841997147, 0.08130272477865219]"
8,3,"[0.11525286734104156, 0.09788894653320312, 0.12059127539396286, 0.18441364169120789, 0.12958098948001862, 0.09611380845308304, 0.08334098011255264, 0.08363739401102066, 0.08918002992868423]"
1,3,"[0.13396096229553223, 0.10599710792303085, 0.15207457542419434, 0.17973637580871582, 0.0817297175526619, 0.08880702406167984, 0.07334751635789871, 0.08827310055494308, 0.09607363492250443]"
2,3,"[0.1193062886595726, 0.09719311445951462, 0.13174255192279816, 0.17306432127952576, 0.11295635253190994, 0.08658548444509506, 0.08606380224227905, 0.08311953395605087, 0.10996845364570618]"
2,7,"[0.12995141744613647, 0.1252414584159851, 0.13737663626670837, 0.135783389210701, 0.05723565071821213, 0.0791098102927208, 0.09527260065078735, 0.13968399167060852, 0.10034503042697906]"
6,3,"[0.12897072732448578, 0.12293518334627151, 0.1381165236234665, 0.13867537677288055, 0.05577515438199043, 0.08205240219831467, 0.0939871147274971, 0.13651356101036072, 0.10297390073537827]"
2,3,"[0.1308806836605072, 0.1208580955862999, 0.1400938779115677, 0.1438959538936615, 0.0548241101205349, 0.08568315953016281, 0.08977682888507843, 0.13195526599884033, 0.10203204303979874]"
5,3,"[0.12939250469207764, 0.11911694705486298, 0.13968756794929504, 0.14529816806316376, 0.05308631435036659, 0.08784955739974976, 0.08981843292713165, 0.13015525043010712, 0.10559530556201935]"
0,3,"[0.1327296942472458, 0.11703385412693024, 0.14125977456569672, 0.15044425427913666, 0.05484932288527489, 0.08863333612680435, 0.08644070476293564, 0.12601327896118164, 0.10259581357240677]"
7,3,"[0.12894713878631592, 0.12146544456481934, 0.138807013630867, 0.14111438393592834, 0.05388956889510155, 0.08483409881591797, 0.09222311526536942, 0.1342240273952484, 0.10449518263339996]"
2,2,"[0.1311679184436798, 0.12682342529296875, 0.13715718686580658, 0.13339389860630035, 0.06595872342586517, 0.07403091341257095, 0.09839992225170135, 0.13578751683235168, 0.09728054702281952]"
0,3,"[0.13451063632965088, 0.1226421371102333, 0.14090779423713684, 0.14319497346878052, 0.05629129335284233, 0.08136756718158722, 0.09013043344020844, 0.13344672322273254, 0.09750844538211823]"
8,3,"[0.13967041671276093, 0.12316577881574631, 0.1429707109928131, 0.14479072391986847, 0.055410128086805344, 0.07965820282697678, 0.08870243281126022, 0.13024182617664337, 0.0953897163271904]"
0,2,"[0.14732936024665833, 0.12506522238254547, 0.1475861519575119, 0.1472283899784088, 0.055259253829717636, 0.0776921808719635, 0.08392611891031265, 0.12647098302841187, 0.08944233506917953]"
7,0,"[0.15622510015964508, 0.12597522139549255, 0.15427178144454956, 0.15061859786510468, 0.05376251041889191, 0.07574651390314102, 0.07931677997112274, 0.11856495589017868, 0.08551856130361557]"
2,3,"[0.1255788952112198, 0.09217868000268936, 0.13732339441776276, 0.19799640774726868, 0.10357579588890076, 0.09204187244176865, 0.07936260849237442, 0.07497726380825043, 0.09696514904499054]"
2,3,"[0.14117871224880219, 0.1055898666381836, 0.1688319444656372, 0.19806469976902008, 0.07258021831512451, 0.09345237165689468, 0.05949952080845833, 0.079138845205307, 0.08166384696960449]"
2,3,"[0.12505067884922028, 0.09665091335773468, 0.1340363770723343, 0.20704735815525055, 0.11075511574745178, 0.10456874966621399, 0.07181095331907272, 0.07514192909002304, 0.07493799924850464]"
2,3,"[0.1351814568042755, 0.08162422478199005, 0.14059147238731384, 0.21602867543697357, 0.0938723087310791, 0.09106635302305222, 0.07374625653028488, 0.07087473571300507, 0.09701447188854218]"
0,3,"[0.11780999600887299, 0.09832117706537247, 0.12906478345394135, 0.18121132254600525, 0.11379224807024002, 0.09060066193342209, 0.08443143963813782, 0.08491228520870209, 0.09985609352588654]"
1,3,"[0.11859525740146637, 0.0931176096200943, 0.13260987401008606, 0.1855691373348236, 0.0997832864522934, 0.09373046457767487, 0.08112619817256927, 0.09098154306411743, 0.10448664426803589]"
0,3,"[0.12129554897546768, 0.10192732512950897, 0.1382812112569809, 0.17118507623672485, 0.07257376611232758, 0.0960763618350029, 0.08428005874156952, 0.10416381061077118, 0.11021691560745239]"
1,3,"[0.1171213835477829, 0.10066548734903336, 0.13820524513721466, 0.17253944277763367, 0.06775708496570587, 0.10046537965536118, 0.08413836359977722, 0.10300419479608536, 0.11610347032546997]"
1,3,"[0.0979776680469513, 0.10795074701309204, 0.13332614302635193, 0.13353732228279114, 0.10612981021404266, 0.08321143686771393, 0.10268772393465042, 0.11722483485937119, 0.11795435845851898]"
2,3,"[0.09262775629758835, 0.10210862010717392, 0.13361787796020508, 0.1369396299123764, 0.12159017473459244, 0.08461828529834747, 0.0984659418463707, 0.10927466303110123, 0.12075706571340561]"
3,4,"[0.08714799582958221, 0.08755525201559067, 0.12738683819770813, 0.14500510692596436, 0.18364514410495758, 0.08114530146121979, 0.08212686330080032, 0.08994536846876144, 0.11604215949773788]"
2,3,"[0.09853135794401169, 0.09128674864768982, 0.128750741481781, 0.1570260375738144, 0.1519044041633606, 0.08379241079092026, 0.08490096032619476, 0.09024907648563385, 0.11355821043252945]"
8,3,"[0.13454075157642365, 0.09339392185211182, 0.13393786549568176, 0.20145730674266815, 0.06267204880714417, 0.1064298078417778, 0.08208151906728745, 0.08755183219909668, 0.09793491661548615]"
6,3,"[0.11102864891290665, 0.07063557207584381, 0.12225883454084396, 0.21784096956253052, 0.12868544459342957, 0.09413588792085648, 0.0778713971376419, 0.07091653347015381, 0.10662675648927689]"
4,3,"[0.11639105528593063, 0.07471030950546265, 0.12719079852104187, 0.24036534130573273, 0.0791027694940567, 0.10526785999536514, 0.0804247260093689, 0.07342597097158432, 0.10312122851610184]"
0,3,"[0.10803523659706116, 0.06909086555242538, 0.1289285272359848, 0.2572840750217438, 0.08337664604187012, 0.10258907824754715, 0.07838422060012817, 0.06938759237527847, 0.10292378813028336]"
3,3,"[0.18934239447116852, 0.07778662443161011, 0.15304183959960938, 0.25803032517433167, 0.08301085233688354, 0.11625783145427704, 0.039177995175123215, 0.03428185358643532, 0.04907035827636719]"
2,3,"[0.19942618906497955, 0.08117600530385971, 0.175789937376976, 0.24905060231685638, 0.07249344140291214, 0.11073922365903854, 0.03113168105483055, 0.030071396380662918, 0.050121549516916275]"
1,3,"[0.1390364021062851, 0.0916190817952156, 0.1308782994747162, 0.22377990186214447, 0.10331479460000992, 0.11256682872772217, 0.06851626187562943, 0.06620059907436371, 0.06408780068159103]"
1,3,"[0.15332746505737305, 0.08607982099056244, 0.13586367666721344, 0.2423459142446518, 0.0984921082854271, 0.11537303030490875, 0.0579286627471447, 0.05397815257310867, 0.05661110579967499]"
2,3,"[0.19454456865787506, 0.0808994323015213, 0.17178261280059814, 0.2547305226325989, 0.06896772235631943, 0.1131012812256813, 0.033588819205760956, 0.034362245351076126, 0.048022788017988205]"
8,3,"[0.14568376541137695, 0.0902370810508728, 0.13994598388671875, 0.23048894107341766, 0.10504600405693054, 0.10809580981731415, 0.06036614254117012, 0.052901674062013626, 0.06723465025424957]"
0,3,"[0.12698376178741455, 0.087946817278862, 0.11447557806968689, 0.22710086405277252, 0.1440325379371643, 0.10593590140342712, 0.06990893930196762, 0.05962853878736496, 0.06398698687553406]"
7,7,"[0.1060267984867096, 0.1265893280506134, 0.11774033308029175, 0.11218158155679703, 0.09602022171020508, 0.06539055705070496, 0.11941584944725037, 0.1490098088979721, 0.10762551426887512]"
2,7,"[0.10051928460597992, 0.1251906305551529, 0.11831212043762207, 0.10936637222766876, 0.10852208733558655, 0.06500259041786194, 0.12106911838054657, 0.1450924426317215, 0.10692525655031204]"
3,3,"[0.12015695869922638, 0.0990995317697525, 0.12685710191726685, 0.19188790023326874, 0.11415473371744156, 0.1030600294470787, 0.07959506660699844, 0.08141152560710907, 0.08377725630998611]"
2,3,"[0.14128930866718292, 0.10061687976121902, 0.15273350477218628, 0.21332958340644836, 0.07074407488107681, 0.10991454869508743, 0.061177801340818405, 0.0796990916132927, 0.07049520313739777]"
5,3,"[0.16401997208595276, 0.09754858911037445, 0.18540605902671814, 0.23331843316555023, 0.058454979211091995, 0.10641775280237198, 0.03963052108883858, 0.0587066151201725, 0.05649709701538086]"
0,3,"[0.11408723145723343, 0.0920078232884407, 0.11800864338874817, 0.19627873599529266, 0.14366723597049713, 0.09677426517009735, 0.07777827978134155, 0.07693441212177277, 0.08446338027715683]"
8,3,"[0.13323508203029633, 0.10080641508102417, 0.14666597545146942, 0.20696084201335907, 0.08670253306627274, 0.10655514895915985, 0.06484044343233109, 0.07979670912027359, 0.07443676143884659]"
2,3,"[0.1918880045413971, 0.0901276096701622, 0.19907212257385254, 0.24443145096302032, 0.04506366699934006, 0.10870098322629929, 0.029247792437672615, 0.0438721589744091, 0.04759611561894417]"
1,3,"[0.11579014360904694, 0.09416565299034119, 0.11732708662748337, 0.1939632147550583, 0.13792850077152252, 0.09739023447036743, 0.08171224594116211, 0.0778258666396141, 0.08389697968959808]"
3,3,"[0.10471165180206299, 0.10610116273164749, 0.13501831889152527, 0.14106421172618866, 0.1108526960015297, 0.07968942075967789, 0.09693348407745361, 0.11268924921751022, 0.11293976753950119]"
2,3,"[0.07920847088098526, 0.05038418620824814, 0.11517253518104553, 0.2640957534313202, 0.17719493806362152, 0.09384145587682724, 0.07164017856121063, 0.04837251827120781, 0.10008994489908218]"
5,3,"[0.08359687030315399, 0.05875283479690552, 0.1255170851945877, 0.2595304250717163, 0.13828857243061066, 0.09940513223409653, 0.07540728896856308, 0.05647043138742447, 0.10303142666816711]"
7,3,"[0.09677258878946304, 0.08983662724494934, 0.13728010654449463, 0.17348124086856842, 0.12081316113471985, 0.08948387950658798, 0.08685387670993805, 0.0913652703166008, 0.11411318928003311]"
3,3,"[0.09960426390171051, 0.09295426309108734, 0.13565103709697723, 0.16389065980911255, 0.12620440125465393, 0.0856889933347702, 0.08747825771570206, 0.09529633820056915, 0.11323188245296478]"
3,3,"[0.08844350278377533, 0.07291263341903687, 0.12728700041770935, 0.19806787371635437, 0.16801948845386505, 0.0846840888261795, 0.07838114351034164, 0.07213269174098969, 0.1100715696811676]"
5,3,"[0.10536617785692215, 0.10608258843421936, 0.13141977787017822, 0.15151439607143402, 0.06349528580904007, 0.10102314502000809, 0.09680395573377609, 0.10539465397596359, 0.13889998197555542]"
8,3,"[0.10639998316764832, 0.1053100973367691, 0.13128159940242767, 0.15392856299877167, 0.06627395004034042, 0.09995514154434204, 0.09635096788406372, 0.10337352752685547, 0.13712620735168457]"
1,3,"[0.10556334257125854, 0.10619248449802399, 0.13181713223457336, 0.15169858932495117, 0.0625830665230751, 0.10151524096727371, 0.0961950421333313, 0.10594379901885986, 0.13849125802516937]"
2,3,"[0.10581924766302109, 0.1063365489244461, 0.13006997108459473, 0.14846473932266235, 0.06602374464273453, 0.0999472588300705, 0.09791520982980728, 0.10644293576478958, 0.13898035883903503]"
8,3,"[0.10596799850463867, 0.10677780956029892, 0.1307324767112732, 0.1484631448984146, 0.06360197812318802, 0.1006036251783371, 0.09744106978178024, 0.10679587721824646, 0.13961602747440338]"
1,3,"[0.10563942790031433, 0.10593702644109726, 0.13082118332386017, 0.15067556500434875, 0.06497747451066971, 0.10044795274734497, 0.09720537066459656, 0.10523419082164764, 0.1390618085861206]"
2,4,"[0.09359484910964966, 0.06111794710159302, 0.11994905024766922, 0.20552869141101837, 0.22653521597385406, 0.09638609737157822, 0.053675372153520584, 0.05957755073904991, 0.08363523334264755]"
2,4,"[0.08074859529733658, 0.04636536166071892, 0.1143304631114006, 0.20167681574821472, 0.2869049906730652, 0.09726385027170181, 0.047080524265766144, 0.04554755985736847, 0.08008181303739548]"
8,4,"[0.09642990678548813, 0.06393805891275406, 0.12100929766893387, 0.2071070373058319, 0.21308806538581848, 0.0969776138663292, 0.05499250441789627, 0.06228062883019447, 0.0841769352555275]"
4,7,"[0.0993805080652237, 0.1230417937040329, 0.12471318989992142, 0.11162154376506805, 0.10735867917537689, 0.06931549310684204, 0.11850052326917648, 0.1375131607055664, 0.10855511575937271]"
5,3,"[0.14979961514472961, 0.08076880872249603, 0.12598015367984772, 0.21785174310207367, 0.13203202188014984, 0.10728886723518372, 0.07003297656774521, 0.03492278605699539, 0.08132310956716537]"
6,4,"[0.07213176041841507, 0.09867624193429947, 0.13028328120708466, 0.10316913574934006, 0.1583031564950943, 0.07765062153339386, 0.107750304043293, 0.12483038753271103, 0.12720517814159393]"
4,3,"[0.1366899311542511, 0.08928493410348892, 0.14859238266944885, 0.22767437994480133, 0.08097968250513077, 0.10222052782773972, 0.06296844035387039, 0.07393816858530045, 0.07765144854784012]"
1,3,"[0.17865793406963348, 0.06493377685546875, 0.18878786265850067, 0.20060661435127258, 0.03263191506266594, 0.0910797119140625, 0.13887034356594086, 0.06016194075345993, 0.04426989704370499]"
4,3,"[0.1131090447306633, 0.1186513900756836, 0.1232576072216034, 0.1387697160243988, 0.1080181747674942, 0.0730258896946907, 0.1007273942232132, 0.12150318175554276, 0.10293769836425781]"
4,3,"[0.10978785902261734, 0.11606619507074356, 0.1209813803434372, 0.13807767629623413, 0.1131163164973259, 0.07399863004684448, 0.10113996267318726, 0.12113764882087708, 0.10569432377815247]"
8,3,"[0.1392410397529602, 0.1198362410068512, 0.15897662937641144, 0.167955681681633, 0.08086393028497696, 0.07898920774459839, 0.0722658708691597, 0.096342533826828, 0.08552896231412888]"
4,3,"[0.10753699392080307, 0.10770491510629654, 0.13161078095436096, 0.14164000749588013, 0.10707060992717743, 0.08024449646472931, 0.0982666015625, 0.11484942585229874, 0.11107614636421204]"
5,7,"[0.11305788904428482, 0.12587887048721313, 0.1264636069536209, 0.11809884756803513, 0.09346559643745422, 0.0677170529961586, 0.11516056209802628, 0.13229992985725403, 0.10785757005214691]"
2,7,"[0.10349824279546738, 0.13085076212882996, 0.12299676239490509, 0.10454342514276505, 0.09558705240488052, 0.06315400451421738, 0.12655673921108246, 0.1431940793991089, 0.10961893200874329]"
0,3,"[0.10319508612155914, 0.09555574506521225, 0.1313566118478775, 0.15732787549495697, 0.12828467786312103, 0.08555953204631805, 0.08863130211830139, 0.09698250889778137, 0.11310659348964691]"
2,3,"[0.16622571647167206, 0.07009857892990112, 0.19044603407382965, 0.19629250466823578, 0.033946678042411804, 0.0931456983089447, 0.13283637166023254, 0.06579010933637619, 0.051218364387750626]"
1,0,"[0.21618328988552094, 0.07332560420036316, 0.17986753582954407, 0.18992608785629272, 0.02897876687347889, 0.09755635261535645, 0.11084187030792236, 0.06333141773939133, 0.03998906910419464]"
2,2,"[0.17588718235492706, 0.06944651156663895, 0.19292455911636353, 0.19140325486660004, 0.03068978525698185, 0.09147427976131439, 0.13667765259742737, 0.0648103803396225, 0.04668642207980156]"
3,3,"[0.16231922805309296, 0.07195638120174408, 0.18895800411701202, 0.1944762021303177, 0.036531876772642136, 0.09483637660741806, 0.12832917273044586, 0.06800667196512222, 0.054586078971624374]"
2,3,"[0.11573847383260727, 0.06942147761583328, 0.14069733023643494, 0.21505232155323029, 0.12142246216535568, 0.10367739200592041, 0.08102552592754364, 0.06527069956064224, 0.08769436925649643]"
8,3,"[0.1676987260580063, 0.06872069835662842, 0.18831554055213928, 0.19583944976329803, 0.039818257093429565, 0.09620938450098038, 0.12621401250362396, 0.0652470737695694, 0.05193691700696945]"
1,3,"[0.11006185412406921, 0.10485530644655228, 0.14133363962173462, 0.17396587133407593, 0.047981806099414825, 0.10614554584026337, 0.08706915378570557, 0.10337847471237183, 0.12520831823349]"
0,3,"[0.11710390448570251, 0.09954432398080826, 0.14393624663352966, 0.1882307529449463, 0.05011226236820221, 0.10519000887870789, 0.08035623282194138, 0.10047239065170288, 0.11505386978387833]"
8,3,"[0.11523439735174179, 0.10612019896507263, 0.1415141075849533, 0.1692461520433426, 0.0464961975812912, 0.1065877303481102, 0.0838148295879364, 0.1058846265077591, 0.12510177493095398]"
8,3,"[0.10681717842817307, 0.10609292984008789, 0.13836613297462463, 0.16650383174419403, 0.05492894724011421, 0.10263368487358093, 0.09479490667581558, 0.10127236694097519, 0.12859001755714417]"
6,3,"[0.10697488486766815, 0.10636851191520691, 0.13836871087551117, 0.16630825400352478, 0.05119939520955086, 0.10486330837011337, 0.09150491654872894, 0.10393065214157104, 0.13048139214515686]"
7,3,"[0.10760859400033951, 0.10638599097728729, 0.13735227286815643, 0.1633727252483368, 0.0521719753742218, 0.10474240779876709, 0.0911073163151741, 0.10485716909170151, 0.1324015110731125]"
